run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_step_results.pkl,Plots/combo/drilling_01_mass_step_results.pkl,4,alpha|beta|gamma|Om0,1.03,0.3030627350270693,4.85,4,1.154,0.7515,-207.333,0.077,strong,run_2
