run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_sncolour_softbroken_sntau_results.pkl,Plots/combo/drilling_03_mass_linear_sncolour_softbroken_sntau_results.pkl,5,alpha|beta|gamma|Om0|sn_tau,1.064,0.28750703222664736,6.197,5,1.314,0.811,-365.943,0.073,strong,run_2
