run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_step_results.pkl,Plots/combo/drilling_00_mass_step_results.pkl,4,alpha|beta|gamma|Om0,0.351,0.725756830931831,2.054,4,0.316,0.24775,-270.194,0.077,strong,run_2
