run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_ssfr_tanh_results.pkl,Plots/combo/drilling_00_mass_linear_ssfr_tanh_results.pkl,5,alpha|beta|gamma|Om0|zeta,0.101,0.9197082463276549,1.442,5,0.114,0.0905,-255.548,0.083,strong,run_2
