run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_results.pkl,Plots/combo/drilling_00_mass_linear_results.pkl,4,alpha|beta|gamma|Om0,0.284,0.7761098573285375,1.78,4,0.322,0.2525,-265.464,0.076,strong,run_2
