run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_interaction_gammaalpha_results.pkl,Plots/combo/drilling_02_mass_linear_interaction_gammaalpha_results.pkl,5,alpha|beta|gamma|Om0|gamma_alpha,0.453,0.6502400923104044,3.324,5,0.429,0.33175,-370.464,0.076,strong,run_2
