run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_ssfr_tanh_results.pkl,Plots/combo/drilling_01_mass_linear_ssfr_tanh_results.pkl,5,alpha|beta|gamma|Om0|zeta,0.923,0.35575782080784546,5.52,5,0.92,0.6425,-199.587,0.082,strong,run_2
