run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_results.pkl,Plots/combo/drilling_02_mass_linear_results.pkl,4,alpha|beta|gamma|Om0,0.679,0.4970551401536454,3.376,4,0.759,0.552,-372.411,0.071,strong,run_2
