run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_results.pkl,Plots/combo/drilling_01_mass_linear_results.pkl,4,alpha|beta|gamma|Om0,1.022,0.30655310854550677,4.817,4,1.081,0.72025,-201.884,0.075,strong,run_2
