run_1,run_2,n_shared_params,shared_params,gaussian_nsigma,gaussian_pvalue,gaussian_Q,gaussian_dof,kde_nsigma,kde_p_enclosed,lnB,lnB_err,lnB_label,lnB_favours
Plots/combo/drilling_all_mass_linear_ssfr_tanh_interaction_gammaalpha_results.pkl,Plots/combo/drilling_03_mass_linear_ssfr_tanh_interaction_gammaalpha_results.pkl,6,alpha|beta|gamma|Om0|gamma_alpha|zeta,1.41,0.15864720243108701,9.276,6,,,-362.148,0.083,strong,run_2
